
2022/08/27 (12:23:24) | ===> btop++ v.1.2.8
2022/08/27 (12:23:24) | INFO: Logger set to INFO
2022/08/27 (12:23:24) | INFO: Running on /dev/tty4
2022/08/27 (12:23:24) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (12:23:33) | INFO: Quitting! Runtime: 00:00:09

2022/08/27 (12:23:40) | ===> btop++ v.1.2.8
2022/08/27 (12:23:40) | INFO: Logger set to INFO
2022/08/27 (12:23:40) | INFO: Running on /dev/tty4
2022/08/27 (12:23:40) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (12:23:41) | INFO: Quitting! Runtime: 00:00:01

2022/08/27 (12:24:25) | ===> btop++ v.1.2.8
2022/08/27 (12:24:25) | INFO: Logger set to INFO
2022/08/27 (12:24:25) | INFO: Running on /dev/tty4
2022/08/27 (12:24:25) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (12:24:48) | INFO: Quitting! Runtime: 00:00:23

2022/08/27 (12:25:12) | ===> btop++ v.1.2.8
2022/08/27 (12:25:12) | INFO: Logger set to INFO
2022/08/27 (12:25:12) | INFO: Running on /dev/tty4
2022/08/27 (12:25:12) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (12:25:13) | INFO: Quitting! Runtime: 00:00:01

2022/08/27 (13:13:50) | ===> btop++ v.1.2.8
2022/08/27 (13:13:50) | INFO: Logger set to INFO
2022/08/27 (13:13:50) | INFO: Running on /dev/pts/0
2022/08/27 (13:13:51) | INFO: Quitting! Runtime: 00:00:01

2022/08/27 (14:28:28) | ===> btop++ v.1.2.8
2022/08/27 (14:28:28) | INFO: Logger set to INFO
2022/08/27 (14:28:28) | INFO: Running on /dev/pts/0
2022/08/27 (14:28:52) | INFO: Quitting! Runtime: 00:00:24

2022/08/27 (14:44:55) | ===> btop++ v.1.2.8
2022/08/27 (14:44:55) | INFO: Logger set to INFO
2022/08/27 (14:44:55) | INFO: Running on /dev/pts/1
2022/08/27 (14:45:03) | INFO: Quitting! Runtime: 00:00:08

2022/08/27 (14:45:17) | ===> btop++ v.1.2.8
2022/08/27 (14:45:17) | INFO: Logger set to INFO
2022/08/27 (14:45:17) | INFO: Running on /dev/pts/1
2022/08/27 (14:47:00) | INFO: Quitting! Runtime: 00:01:43

2022/08/27 (14:49:52) | ===> btop++ v.1.2.8
2022/08/27 (14:49:52) | INFO: Logger set to INFO
2022/08/27 (14:49:52) | INFO: Running on /dev/pts/1
2022/08/27 (14:49:59) | INFO: Quitting! Runtime: 00:00:07

2022/08/27 (15:54:40) | ===> btop++ v.1.2.8
2022/08/27 (15:54:40) | INFO: Logger set to INFO
2022/08/27 (15:54:40) | INFO: Running on /dev/tty1
2022/08/27 (15:54:40) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (15:54:41) | INFO: Quitting! Runtime: 00:00:01

2022/08/27 (15:55:01) | ===> btop++ v.1.2.8
2022/08/27 (15:55:01) | INFO: Logger set to INFO
2022/08/27 (15:55:01) | INFO: Running on /dev/tty1
2022/08/27 (15:55:01) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (15:55:06) | INFO: Quitting! Runtime: 00:00:05

2022/08/27 (17:30:23) | ===> btop++ v.1.2.8
2022/08/27 (17:30:23) | INFO: Logger set to INFO
2022/08/27 (17:30:23) | INFO: Running on /dev/pts/1
2022/08/27 (17:30:25) | INFO: Quitting! Runtime: 00:00:02

2022/08/27 (17:30:26) | ===> btop++ v.1.2.8
2022/08/27 (17:30:26) | INFO: Logger set to INFO
2022/08/27 (17:30:26) | INFO: Running on /dev/pts/1
2022/08/27 (17:30:27) | INFO: Quitting! Runtime: 00:00:01

2022/08/27 (17:30:28) | ===> btop++ v.1.2.8
2022/08/27 (17:30:28) | INFO: Logger set to INFO
2022/08/27 (17:30:28) | INFO: Running on /dev/pts/1
2022/08/27 (17:31:53) | INFO: Quitting! Runtime: 00:01:25

2022/08/27 (17:48:18) | ===> btop++ v.1.2.8
2022/08/27 (17:48:18) | INFO: Logger set to INFO
2022/08/27 (17:48:18) | INFO: Running on /dev/pts/0
2022/08/27 (17:48:27) | INFO: Quitting! Runtime: 00:00:09

2022/08/27 (19:43:16) | ===> btop++ v.1.2.8
2022/08/27 (19:43:16) | INFO: Logger set to INFO
2022/08/27 (19:43:16) | INFO: Running on /dev/pts/0
2022/08/27 (19:44:01) | INFO: Quitting! Runtime: 00:00:45

2022/08/27 (19:59:47) | ===> btop++ v.1.2.8
2022/08/27 (19:59:47) | INFO: Logger set to INFO
2022/08/27 (19:59:47) | INFO: Running on /dev/pts/1
2022/08/27 (20:00:06) | INFO: Quitting! Runtime: 00:00:19

2022/08/27 (20:00:36) | ===> btop++ v.1.2.8
2022/08/27 (20:00:36) | INFO: Logger set to INFO
2022/08/27 (20:00:36) | INFO: Running on /dev/pts/1
2022/08/27 (20:22:58) | INFO: Quitting! Runtime: 00:22:22

2022/08/27 (20:23:27) | ===> btop++ v.1.2.8
2022/08/27 (20:23:27) | INFO: Logger set to INFO
2022/08/27 (20:23:27) | INFO: Running on /dev/pts/1
2022/08/27 (20:23:50) | INFO: Quitting! Runtime: 00:00:23

2022/08/27 (20:49:23) | ===> btop++ v.1.2.8
2022/08/27 (20:49:23) | INFO: Logger set to INFO
2022/08/27 (20:49:23) | INFO: Running on /dev/pts/0
2022/08/27 (20:49:37) | INFO: Quitting! Runtime: 00:00:14

2022/08/27 (20:50:18) | ===> btop++ v.1.2.8
2022/08/27 (20:50:18) | INFO: Logger set to INFO
2022/08/27 (20:50:18) | INFO: Running on /dev/pts/0
2022/08/27 (20:50:47) | INFO: Quitting! Runtime: 00:00:29

2022/08/27 (21:10:43) | ===> btop++ v.1.2.8
2022/08/27 (21:10:43) | INFO: Logger set to INFO
2022/08/27 (21:10:43) | INFO: Running on /dev/pts/0
2022/08/27 (21:11:08) | INFO: Quitting! Runtime: 00:00:25

2022/08/27 (21:11:14) | ===> btop++ v.1.2.8
2022/08/27 (21:11:14) | INFO: Logger set to INFO
2022/08/27 (21:11:14) | INFO: Running on /dev/pts/0

2022/08/27 (21:23:24) | ===> btop++ v.1.2.8
2022/08/27 (21:23:24) | INFO: Logger set to INFO
2022/08/27 (21:23:24) | INFO: Running on /dev/pts/0
2022/08/27 (21:23:29) | INFO: Quitting! Runtime: 00:00:05

2022/08/27 (21:23:39) | ===> btop++ v.1.2.8
2022/08/27 (21:23:39) | INFO: Logger set to INFO
2022/08/27 (21:23:39) | INFO: Running on /dev/pts/0
2022/08/27 (21:23:39) | INFO: Quitting! Runtime: 00:00:00

2022/08/27 (21:23:55) | ===> btop++ v.1.2.8
2022/08/27 (21:23:55) | INFO: Logger set to INFO
2022/08/27 (21:23:55) | INFO: Running on /dev/tty1
2022/08/27 (21:23:55) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (21:23:59) | INFO: Quitting! Runtime: 00:00:04

2022/08/27 (21:24:04) | ===> btop++ v.1.2.8
2022/08/27 (21:24:04) | INFO: Logger set to INFO
2022/08/27 (21:24:04) | INFO: Running on /dev/tty1
2022/08/27 (21:24:04) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/27 (21:24:17) | INFO: Quitting! Runtime: 00:00:13

2022/08/27 (21:26:00) | ===> btop++ v.1.2.8
2022/08/27 (21:26:00) | INFO: Logger set to INFO
2022/08/27 (21:26:00) | INFO: Running on /dev/pts/4

2022/08/28 (11:07:33) | ===> btop++ v.1.2.8
2022/08/28 (11:07:33) | INFO: Logger set to INFO
2022/08/28 (11:07:33) | INFO: Running on /dev/pts/4
2022/08/28 (11:07:35) | INFO: Quitting! Runtime: 00:00:02

2022/08/28 (11:08:02) | ===> btop++ v.1.2.8
2022/08/28 (11:08:02) | INFO: Logger set to INFO
2022/08/28 (11:08:02) | INFO: Running on /dev/pts/0
2022/08/28 (11:08:16) | INFO: Quitting! Runtime: 00:00:14

2022/08/28 (15:45:15) | ===> btop++ v.1.2.8
2022/08/28 (15:45:15) | INFO: Logger set to INFO
2022/08/28 (15:45:15) | INFO: Running on /dev/pts/0
2022/08/28 (15:45:24) | INFO: Quitting! Runtime: 00:00:09

2022/08/28 (15:46:46) | ===> btop++ v.1.2.8
2022/08/28 (15:46:46) | INFO: Logger set to INFO
2022/08/28 (15:46:46) | INFO: Running on /dev/pts/0
2022/08/28 (15:49:15) | INFO: Quitting! Runtime: 00:02:29

2022/08/28 (15:50:48) | ===> btop++ v.1.2.8
2022/08/28 (15:50:48) | INFO: Logger set to INFO
2022/08/28 (15:50:48) | INFO: Running on /dev/pts/3
2022/08/28 (15:50:54) | INFO: Quitting! Runtime: 00:00:06

2022/08/28 (17:55:01) | ===> btop++ v.1.2.8
2022/08/28 (17:55:01) | INFO: Logger set to INFO
2022/08/28 (17:55:01) | INFO: Running on /dev/pts/1
2022/08/28 (17:55:03) | INFO: Quitting! Runtime: 00:00:02

2022/08/28 (19:02:50) | ===> btop++ v.1.2.8
2022/08/28 (19:02:50) | INFO: Logger set to INFO
2022/08/28 (19:02:50) | INFO: Running on /dev/pts/0
2022/08/28 (19:02:54) | INFO: Quitting! Runtime: 00:00:04

2022/08/28 (19:02:56) | ===> btop++ v.1.2.8
2022/08/28 (19:02:56) | INFO: Logger set to INFO
2022/08/28 (19:02:56) | INFO: Running on /dev/pts/0
2022/08/28 (19:04:30) | INFO: Logger set to DEBUG
2022/08/28 (19:04:33) | INFO: Logger set to INFO
2022/08/28 (19:04:34) | INFO: Logger set to DEBUG
2022/08/28 (19:04:35) | INFO: Logger set to INFO
2022/08/28 (19:04:35) | INFO: Logger set to DEBUG

2022/08/28 (23:25:25) | ===> btop++ v.1.2.8
2022/08/28 (23:25:25) | INFO: Logger set to INFO
2022/08/28 (23:25:25) | INFO: Running on /dev/pts/1
2022/08/28 (23:25:31) | INFO: Quitting! Runtime: 00:00:06

2022/08/28 (23:25:35) | ===> btop++ v.1.2.8
2022/08/28 (23:25:35) | INFO: Logger set to INFO
2022/08/28 (23:25:35) | INFO: Running on /dev/pts/1
2022/08/29 (00:16:06) | INFO: Quitting! Runtime: 00:50:31

2022/08/29 (00:23:29) | ===> btop++ v.1.2.8
2022/08/29 (00:23:29) | INFO: Logger set to INFO
2022/08/29 (00:23:29) | INFO: Running on /dev/tty1
2022/08/29 (00:23:29) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/29 (00:25:23) | INFO: Quitting! Runtime: 00:01:54

2022/08/29 (00:25:35) | ===> btop++ v.1.2.8
2022/08/29 (00:25:35) | INFO: Logger set to INFO
2022/08/29 (00:25:35) | INFO: Running on /dev/tty1
2022/08/29 (00:25:35) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/29 (00:25:47) | INFO: Quitting! Runtime: 00:00:12

2022/08/29 (06:07:54) | ===> btop++ v.1.2.8
2022/08/29 (06:07:54) | INFO: Logger set to INFO
2022/08/29 (06:07:54) | INFO: Running on /dev/tty1
2022/08/29 (06:07:54) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/29 (06:08:09) | INFO: Quitting! Runtime: 00:00:15

2021/03/29 (05:30:24) | ===> btop++ v.1.2.8
2021/03/29 (05:30:24) | INFO: Logger set to INFO
2021/03/29 (05:30:24) | INFO: Running on /dev/tty1
2021/03/29 (05:30:24) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2021/03/29 (05:30:41) | INFO: Quitting! Runtime: 00:00:17

2022/08/29 (22:06:03) | ===> btop++ v.1.2.8
2022/08/29 (22:06:03) | INFO: Logger set to INFO
2022/08/29 (22:06:03) | INFO: Running on /dev/pts/0
2022/08/29 (22:17:51) | INFO: Quitting! Runtime: 00:11:48

2022/08/30 (15:21:10) | ===> btop++ v.1.2.8
2022/08/30 (15:21:10) | INFO: Logger set to INFO
2022/08/30 (15:21:10) | INFO: Running on /dev/tty4
2022/08/30 (15:21:10) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (15:21:11) | INFO: Quitting! Runtime: 00:00:01

2022/08/30 (15:21:13) | ===> btop++ v.1.2.8
2022/08/30 (15:21:13) | INFO: Logger set to INFO
2022/08/30 (15:21:13) | INFO: Running on /dev/tty4
2022/08/30 (15:21:13) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (15:21:26) | INFO: Quitting! Runtime: 00:00:13

2022/08/30 (17:07:33) | ===> btop++ v.1.2.8
2022/08/30 (17:07:33) | INFO: Logger set to INFO
2022/08/30 (17:07:33) | INFO: Running on /dev/pts/0
2022/08/30 (17:40:25) | INFO: Quitting! Runtime: 00:32:52

2022/08/30 (18:26:30) | ===> btop++ v.1.2.8
2022/08/30 (18:26:30) | INFO: Logger set to INFO
2022/08/30 (18:26:30) | INFO: Running on /dev/pts/4
2022/08/30 (18:26:32) | INFO: Quitting! Runtime: 00:00:02

2022/08/30 (19:57:27) | ===> btop++ v.1.2.8
2022/08/30 (19:57:27) | INFO: Logger set to INFO
2022/08/30 (19:57:27) | INFO: Running on /dev/pts/3
2022/08/30 (20:28:14) | INFO: Quitting! Runtime: 00:30:47

2022/08/30 (20:28:58) | ===> btop++ v.1.2.8
2022/08/30 (20:28:58) | INFO: Logger set to INFO
2022/08/30 (20:28:58) | INFO: Running on /dev/pts/3
2022/08/30 (20:29:03) | INFO: Quitting! Runtime: 00:00:05

2022/08/30 (23:17:06) | ===> btop++ v.1.2.8
2022/08/30 (23:17:06) | INFO: Logger set to INFO
2022/08/30 (23:17:06) | INFO: Running on /dev/pts/0
2022/08/30 (23:17:23) | INFO: Quitting! Runtime: 00:00:17

2022/08/30 (23:18:24) | ===> btop++ v.1.2.8
2022/08/30 (23:18:24) | INFO: Logger set to INFO
2022/08/30 (23:18:24) | INFO: Running on /dev/pts/0
2022/08/30 (23:18:39) | INFO: Quitting! Runtime: 00:00:15

2022/08/30 (23:19:27) | ===> btop++ v.1.2.8
2022/08/30 (23:19:27) | INFO: Logger set to INFO
2022/08/30 (23:19:27) | INFO: Running on /dev/pts/0
2022/08/30 (23:19:28) | INFO: Quitting! Runtime: 00:00:01

2022/08/30 (23:19:30) | ===> btop++ v.1.2.8
2022/08/30 (23:19:30) | INFO: Logger set to INFO
2022/08/30 (23:19:30) | INFO: Running on /dev/pts/0

2022/08/30 (23:19:32) | ===> btop++ v.1.2.8
2022/08/30 (23:19:32) | INFO: Logger set to INFO
2022/08/30 (23:19:32) | INFO: Running on /dev/tty4
2022/08/30 (23:19:32) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:19:37) | INFO: Quitting! Runtime: 00:00:05

2022/08/30 (23:19:52) | ===> btop++ v.1.2.8
2022/08/30 (23:19:52) | INFO: Logger set to INFO
2022/08/30 (23:19:52) | INFO: Running on /dev/tty4
2022/08/30 (23:19:52) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:19:53) | INFO: Quitting! Runtime: 00:00:01

2022/08/30 (23:20:00) | ===> btop++ v.1.2.8
2022/08/30 (23:20:00) | INFO: Logger set to INFO
2022/08/30 (23:20:00) | INFO: Running on /dev/tty4
2022/08/30 (23:20:00) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:20:08) | INFO: Quitting! Runtime: 00:00:08

2022/08/30 (23:20:18) | ===> btop++ v.1.2.8
2022/08/30 (23:20:18) | INFO: Logger set to INFO
2022/08/30 (23:20:18) | INFO: Running on /dev/tty4
2022/08/30 (23:20:18) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:20:28) | INFO: Quitting! Runtime: 00:00:10

2022/08/30 (23:20:39) | ===> btop++ v.1.2.8
2022/08/30 (23:20:39) | INFO: Logger set to INFO
2022/08/30 (23:20:39) | INFO: Running on /dev/tty4
2022/08/30 (23:20:39) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:20:44) | INFO: Quitting! Runtime: 00:00:05

2022/08/30 (23:20:55) | ===> btop++ v.1.2.8
2022/08/30 (23:20:55) | INFO: Logger set to INFO
2022/08/30 (23:20:55) | INFO: Running on /dev/tty4
2022/08/30 (23:20:55) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:20:56) | INFO: Quitting! Runtime: 00:00:01

2022/08/30 (23:21:35) | ===> btop++ v.1.2.8
2022/08/30 (23:21:35) | INFO: Logger set to INFO
2022/08/30 (23:21:35) | INFO: Running on /dev/tty4
2022/08/30 (23:21:35) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/30 (23:22:10) | INFO: Quitting! Runtime: 00:00:35

2021/03/29 (05:30:15) | ===> btop++ v.1.2.8
2021/03/29 (05:30:15) | INFO: Logger set to INFO
2021/03/29 (05:30:15) | INFO: Running on /dev/tty1
2021/03/29 (05:30:15) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2021/03/29 (05:30:29) | INFO: Quitting! Runtime: 00:00:14

2021/03/29 (05:30:32) | ===> btop++ v.1.2.8
2021/03/29 (05:30:32) | INFO: Logger set to INFO
2021/03/29 (05:30:32) | INFO: Running on /dev/tty1
2021/03/29 (05:30:32) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2021/03/29 (05:31:34) | INFO: Quitting! Runtime: 00:01:02

2021/03/29 (05:31:36) | ===> btop++ v.1.2.8
2021/03/29 (05:31:36) | INFO: Logger set to INFO
2021/03/29 (05:31:36) | INFO: Running on /dev/tty1
2021/03/29 (05:31:36) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2021/03/29 (05:31:37) | INFO: Quitting! Runtime: 00:00:01

2022/08/31 (10:37:59) | ===> btop++ v.1.2.8
2022/08/31 (10:37:59) | INFO: Logger set to INFO
2022/08/31 (10:37:59) | INFO: Running on /dev/pts/6

2022/08/31 (10:42:24) | ===> btop++ v.1.2.8
2022/08/31 (10:42:24) | INFO: Logger set to INFO
2022/08/31 (10:42:24) | INFO: Running on /dev/pts/3
2022/08/31 (11:11:50) | INFO: Quitting! Runtime: 00:33:51

2022/08/31 (11:18:11) | ===> btop++ v.1.2.8
2022/08/31 (11:18:11) | INFO: Logger set to INFO
2022/08/31 (11:18:11) | INFO: Running on /dev/pts/2
2022/08/31 (11:18:13) | INFO: Quitting! Runtime: 00:00:02

2022/08/31 (11:18:35) | ===> btop++ v.1.2.8
2022/08/31 (11:18:35) | INFO: Logger set to INFO
2022/08/31 (11:18:35) | INFO: Running on /dev/pts/0
2022/08/31 (11:19:17) | INFO: Quitting! Runtime: 00:00:42
2022/08/31 (11:20:27) | INFO: Quitting! Runtime: 00:38:03

2022/08/31 (16:51:36) | ===> btop++ v.1.2.8
2022/08/31 (16:51:36) | INFO: Logger set to INFO
2022/08/31 (16:51:36) | INFO: Running on /dev/tty1
2022/08/31 (16:51:36) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/31 (16:52:02) | INFO: Quitting! Runtime: 00:00:26

2022/08/31 (16:53:22) | ===> btop++ v.1.2.8
2022/08/31 (16:53:22) | INFO: Logger set to INFO
2022/08/31 (16:53:22) | INFO: Running on /dev/pts/2
2022/08/31 (16:53:40) | INFO: Quitting! Runtime: 00:00:18

2022/08/31 (16:56:51) | ===> btop++ v.1.2.8
2022/08/31 (16:56:51) | INFO: Logger set to INFO
2022/08/31 (16:56:51) | INFO: Running on /dev/pts/3
2022/08/31 (16:56:59) | INFO: Quitting! Runtime: 00:00:08

2022/08/31 (17:09:29) | ===> btop++ v.1.2.8
2022/08/31 (17:09:29) | INFO: Logger set to INFO
2022/08/31 (17:09:29) | INFO: Running on /dev/pts/1
2022/08/31 (17:09:34) | INFO: Quitting! Runtime: 00:00:05

2022/08/31 (17:15:12) | ===> btop++ v.1.2.8
2022/08/31 (17:15:12) | INFO: Logger set to INFO
2022/08/31 (17:15:12) | INFO: Running on /dev/pts/1
2022/08/31 (17:15:22) | INFO: Quitting! Runtime: 00:00:10

2022/08/31 (17:31:44) | ===> btop++ v.1.2.8
2022/08/31 (17:31:44) | INFO: Logger set to INFO
2022/08/31 (17:31:44) | INFO: Running on /dev/pts/1
2022/08/31 (17:31:48) | INFO: Quitting! Runtime: 00:00:04

2022/08/31 (17:33:20) | ===> btop++ v.1.2.8
2022/08/31 (17:33:20) | INFO: Logger set to INFO
2022/08/31 (17:33:20) | INFO: Running on /dev/tty1
2022/08/31 (17:33:20) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/31 (17:33:24) | INFO: Quitting! Runtime: 00:00:04

2022/08/31 (18:31:23) | ===> btop++ v.1.2.8
2022/08/31 (18:31:23) | INFO: Logger set to INFO
2022/08/31 (18:31:23) | INFO: Running on /dev/tty4
2022/08/31 (18:31:23) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2022/08/31 (18:31:30) | INFO: Quitting! Runtime: 00:00:07

2022/08/31 (19:59:55) | ===> btop++ v.1.2.8
2022/08/31 (19:59:55) | INFO: Logger set to INFO
2022/08/31 (19:59:55) | INFO: Running on /dev/pts/1
2022/08/31 (20:00:21) | INFO: Quitting! Runtime: 00:00:26

2022/08/31 (21:44:49) | ===> btop++ v.1.2.8
2022/08/31 (21:44:49) | INFO: Logger set to INFO
2022/08/31 (21:44:49) | INFO: Running on /dev/pts/0
2022/08/31 (21:45:24) | INFO: Quitting! Runtime: 00:00:35

2022/09/02 (16:29:56) | ===> btop++ v.1.2.8
2022/09/02 (16:29:56) | INFO: Logger set to INFO
2022/09/02 (16:29:56) | INFO: Running on /dev/pts/2
2022/09/02 (16:44:28) | INFO: Quitting! Runtime: 00:14:32

2022/09/03 (10:21:29) | ===> btop++ v.1.2.8
2022/09/03 (10:21:29) | INFO: Logger set to INFO
2022/09/03 (10:21:29) | INFO: Running on /dev/pts/0
2022/09/03 (10:21:37) | INFO: Quitting! Runtime: 00:00:08

2022/09/03 (15:02:30) | ===> btop++ v.1.2.8
2022/09/03 (15:02:30) | INFO: Logger set to INFO
2022/09/03 (15:02:30) | INFO: Running on /dev/pts/0
2022/09/03 (15:02:39) | INFO: Quitting! Runtime: 00:00:09

2022/09/03 (18:20:58) | ===> btop++ v.1.2.8
2022/09/03 (18:20:58) | INFO: Logger set to INFO
2022/09/03 (18:20:58) | INFO: Running on /dev/pts/0
2022/09/03 (18:39:54) | INFO: Quitting! Runtime: 00:18:56

2022/09/03 (18:39:55) | ===> btop++ v.1.2.8
2022/09/03 (18:39:55) | INFO: Logger set to INFO
2022/09/03 (18:39:55) | INFO: Running on /dev/pts/0
2022/09/03 (18:39:56) | INFO: Quitting! Runtime: 00:00:01
